Request ID,Unnamed: 0,Branch or Department,Created Date,Resolved Date,Last Update Time,DueBy Date,Completed Date,Requester,Technician,Priority,Status
19448,944,436921cf5e22bc9fce9ad37f9071252f85510571e46dea6604bfcc0f7859744f,"Jun 14, 2022 09:28 AM","Jun 14, 2022 04:26 PM","Jun 14, 2022 04:26 PM","Jun 14, 2022 01:28 PM","Jun 14, 2022 04:26 PM",1ba797dededdd613e7920631118b42ea159e5059992e1427f0dfbbd6c27c5701,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Normal,Closed
19449,943,fbc817f0b023b174e2eb4726d0e9509f4b9e755f085462440c8c5d45e3588176,"Jun 14, 2022 05:41 PM","Jun 15, 2022 11:34 AM","Jun 15, 2022 11:34 AM",-,"Jun 15, 2022 11:34 AM",c3cdabb4209672071ef81363c2f8ab2d3b2c4d48da35e11602ebeb48c5912e9b,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19450,942,35a72ed1220ed089600050685d365786bd1c980c1abd51165ebee7915b2194cd,"Jun 15, 2022 10:07 AM","Jun 15, 2022 03:30 PM","Jun 15, 2022 03:30 PM","Jun 15, 2022 12:07 PM","Jun 15, 2022 03:30 PM",85443010d2ad0a5910b09c1c2c0ede74f731fcc4799b4be13f7d089fdcb82f95,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,Medium,Closed
19451,941,17e2537eedcc2da66905a91dc1676fafeab1a8b9934026749421a41ea49b1aa1,"Jun 15, 2022 11:29 AM","Jun 28, 2022 09:14 AM","Jun 28, 2022 09:14 AM","Jun 15, 2022 01:29 PM","Jun 28, 2022 09:14 AM",60ea5b5558eca6c0f8e989eed2d997ff66a34245a0c1c181eab227592897ca9c,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
19452,940,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Jun 15, 2022 11:30 AM","Jun 16, 2022 01:11 PM","Jun 16, 2022 01:11 PM",-,"Jun 16, 2022 01:11 PM",7e48debd718416e5db5ea6b3243f98381bc873b0e7d666305d971b4664b1d790,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19453,939,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Jun 15, 2022 03:46 PM","Jun 16, 2022 11:22 AM","Jun 16, 2022 11:22 AM","Jun 15, 2022 04:46 PM","Jun 16, 2022 11:22 AM",773a1e655e7db23117bc36eb71696fd0432878fa6bd741bac16ad941b52ef68c,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19454,938,4743adc66005f7d5ce293e58be771d57a3efe1d3935b351cb072a606702675c0,"Jun 15, 2022 06:59 PM","Jun 21, 2022 09:56 AM","Jun 21, 2022 09:56 AM","Jun 15, 2022 07:59 PM","Jun 21, 2022 09:56 AM",8c720f42688d4e131543ed4da085c4ef94e7b0878005fb209996bfcc42f04530,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,High,Closed
19455,937,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Jun 16, 2022 08:27 AM","Jun 16, 2022 12:05 PM","Jun 16, 2022 12:05 PM","Jun 16, 2022 12:27 PM","Jun 16, 2022 12:05 PM",a3aa46a81093388e307f1e60708c5ad825238cbc08f36e7e5be11f9e5ca89cbd,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Normal,Closed
19456,936,35a72ed1220ed089600050685d365786bd1c980c1abd51165ebee7915b2194cd,"Jun 16, 2022 09:14 AM","Jun 21, 2022 04:00 PM","Jun 21, 2022 04:00 PM",-,"Jun 21, 2022 04:00 PM",94fcd0123a4ccbea043b30d7211f432e87cf4018c08d90f16455be1a705533e7,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19457,935,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Jun 16, 2022 03:16 PM","Jul 7, 2022 04:22 PM","Jul 7, 2022 04:22 PM",-,"Jul 7, 2022 04:22 PM",30b0e6d642f5804e5aadb751600944fab60202398ddea429219e0838896fb954,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19458,934,922b26f3eb1726e4e08efc3636f4cb76f05e11e97b1b152f5ee3e2c8909453e9,"Jun 16, 2022 03:18 PM","Jun 21, 2022 10:27 AM","Jun 21, 2022 10:27 AM",-,"Jun 21, 2022 10:27 AM",30b0e6d642f5804e5aadb751600944fab60202398ddea429219e0838896fb954,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19459,933,4290cfd797e6e2d711bfd00b4c1239372e9d1c6483883d4c53a70345e340a30a,"Jun 17, 2022 10:35 AM","Jun 17, 2022 03:52 PM","Jun 17, 2022 03:52 PM",-,"Jun 17, 2022 03:52 PM",438eb494765aed30551f7892bc0c0683ad6fdc728ae8a0fcecece6b7c6266f5e,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19460,932,6b168c3be1b7c0d7da967df12fe46ad90ff8c00cf8ed5e2b0fca8629ccc9693e,"Jun 17, 2022 11:57 AM","Jun 21, 2022 12:52 PM","Jun 21, 2022 12:52 PM",-,"Jun 21, 2022 12:52 PM",d1ca61daf77b0681cd649ed30ef9a32dd257cf5876f7dd2840b80312826ada81,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19461,931,35a72ed1220ed089600050685d365786bd1c980c1abd51165ebee7915b2194cd,"Jun 18, 2022 11:03 AM","Jun 21, 2022 11:54 AM","Jun 21, 2022 11:54 AM","Jun 18, 2022 12:03 PM","Jun 21, 2022 11:54 AM",ba4260fe3c6df750d436aa877cb39c7654880564eaaef869b30474f9a8c0096b,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,High,Closed
19462,930,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Jun 18, 2022 02:33 PM","Jun 21, 2022 09:08 AM","Jun 21, 2022 09:08 AM",-,"Jun 21, 2022 09:08 AM",f5a0326acfbafa9c3c7dfcfbfdf514e9d3b60606f913eaefc5e0c44adad705cc,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19463,929,b44f639eb862790029a63aa2cd4222cffe20c71b9c5e4e8657f53b6cf295d4ab,"Jun 18, 2022 05:12 PM","Jun 21, 2022 11:51 AM","Jun 21, 2022 11:51 AM","Jun 18, 2022 07:12 PM","Jun 21, 2022 11:51 AM",8dd984e43ae5ce686014fe5b66cda9dabaf09c6cd09d4576b9a1e3208f25f2f1,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Medium,Closed
19464,928,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Jun 21, 2022 09:18 AM","Jun 21, 2022 10:26 AM","Jun 21, 2022 10:26 AM",-,"Jun 21, 2022 10:26 AM",322e914c282fe6d8f7a9ac820470a2594046fba58493c10dd54ca2680c6eb8f7,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19465,927,b44f639eb862790029a63aa2cd4222cffe20c71b9c5e4e8657f53b6cf295d4ab,"Jun 21, 2022 10:00 AM","Jun 21, 2022 12:04 PM","Jun 21, 2022 12:04 PM","Jun 21, 2022 12:00 PM","Jun 21, 2022 12:04 PM",8dd984e43ae5ce686014fe5b66cda9dabaf09c6cd09d4576b9a1e3208f25f2f1,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Medium,Closed
19466,926,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Jun 21, 2022 10:58 AM","Jun 21, 2022 11:03 AM","Jun 21, 2022 11:03 AM","Jun 21, 2022 11:58 AM","Jun 21, 2022 11:03 AM",02695738e4ee2008b92a74ff04a807ccbb19c7fe797ea2066d4d6729d2cba0a2,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19467,925,35a72ed1220ed089600050685d365786bd1c980c1abd51165ebee7915b2194cd,"Jun 21, 2022 03:48 PM","Jun 22, 2022 12:06 PM","Jun 22, 2022 12:06 PM",-,"Jun 22, 2022 12:06 PM",1e62cd4af4296fb57725ab2de22f028f944091fda27b8ef00ba46d4421787963,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19468,924,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Jun 21, 2022 04:04 PM","Jun 24, 2022 02:14 PM","Jun 24, 2022 02:14 PM",-,"Jun 24, 2022 02:14 PM",51145cf88dbba1fae0eb3bb7c1dbc25e353f0b26c48830f8f6d831155a4dffdd,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19469,923,4f92a80737cc483b49ced06702813464018c4249115f5911233b72c98295933f,"Jun 21, 2022 04:27 PM","Jun 23, 2022 01:42 PM","Jun 23, 2022 01:42 PM","Jun 21, 2022 06:27 PM","Jun 23, 2022 01:42 PM",56cfa0e7f634b7196af308803f6c8520896bca32a349bf4026918dc1329694fe,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,Medium,Closed
19471,922,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Jun 21, 2022 08:11 PM","Jun 23, 2022 09:43 AM","Jun 23, 2022 09:43 AM",-,"Jun 23, 2022 09:43 AM",cd867704b4788089aec4cffcb48f89300fdd50b635954903bd3af8116950bb77,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19472,921,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Jun 22, 2022 12:12 PM","Jun 22, 2022 01:32 PM","Jun 22, 2022 01:32 PM","Jun 22, 2022 02:12 PM","Jun 22, 2022 01:32 PM",11bd1f748543bcf9d5f211b1270e9600bbe5fe0501a3a88ccd1f668188f3b49a,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Medium,Closed
19473,920,35a72ed1220ed089600050685d365786bd1c980c1abd51165ebee7915b2194cd,"Jun 22, 2022 12:39 PM","Jun 22, 2022 02:09 PM","Jun 22, 2022 02:09 PM",-,"Jun 22, 2022 02:09 PM",1e62cd4af4296fb57725ab2de22f028f944091fda27b8ef00ba46d4421787963,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19474,919,881dac23c6a82829e90bca7dc670f92077d01aa407e9b89c057accebd5222810,"Jun 22, 2022 02:12 PM","Jun 28, 2022 09:50 AM","Jun 28, 2022 09:50 AM",-,"Jun 28, 2022 09:50 AM",35425b58bbf94153a78d27764466da910542966547085054728424024505721a,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19475,918,68e22f8d34e53e56fbef5a671fedd33023edd90ef7b8270ddb73dbae8e691eae,"Jun 22, 2022 03:43 PM","Jun 23, 2022 09:38 AM","Jun 23, 2022 09:38 AM","Jun 22, 2022 04:43 PM","Jun 23, 2022 09:38 AM",ed1d8ecadc322a5f6b30fe429171c0a74c0518021352ea3d296e5f85682a44a2,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,High,Closed
19476,917,6b168c3be1b7c0d7da967df12fe46ad90ff8c00cf8ed5e2b0fca8629ccc9693e,"Jun 22, 2022 05:51 PM","Jun 28, 2022 10:28 AM","Jun 28, 2022 10:28 AM","Jun 22, 2022 06:51 PM","Jun 28, 2022 10:28 AM",3f2691b13b92cb382abdf7eb5f6a63832cc43273a9d20f1f96e7993555cdb9c8,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19477,916,b44f639eb862790029a63aa2cd4222cffe20c71b9c5e4e8657f53b6cf295d4ab,"Jun 23, 2022 09:28 AM","Jun 28, 2022 09:37 AM","Jun 28, 2022 09:37 AM",-,"Jun 28, 2022 09:37 AM",23561d1e0e939cbbbcd4f22adab1b815d410c41b169949b1457c403a0d88a7e1,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19478,915,436921cf5e22bc9fce9ad37f9071252f85510571e46dea6604bfcc0f7859744f,"Jun 23, 2022 10:09 AM","Jun 28, 2022 09:34 AM","Jun 28, 2022 09:34 AM",-,"Jun 28, 2022 09:34 AM",03995de1ab1aa6f860557a8428432372ec4b5a5e1586dc0e4bf68f31d203da42,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19479,914,51bbcebde7faf7f1546bdfe38768c83f5e5e1853450b67614bdf4c30125bbe14,"Jun 23, 2022 10:25 AM","Jun 23, 2022 02:07 PM","Jun 23, 2022 02:07 PM",-,"Jun 23, 2022 02:07 PM",66d3976690bb5c386bc652c56b68cf399b3b26632572a1a1e63d8900e32eba2b,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19480,913,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Jun 23, 2022 12:37 PM","Jun 23, 2022 01:57 PM","Jun 23, 2022 01:57 PM",-,"Jun 23, 2022 01:57 PM",322e914c282fe6d8f7a9ac820470a2594046fba58493c10dd54ca2680c6eb8f7,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19481,912,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Jun 23, 2022 01:41 PM","Jun 23, 2022 03:15 PM","Jun 23, 2022 03:15 PM","Jun 23, 2022 03:41 PM","Jun 23, 2022 03:15 PM",8f8c89b499f5b1127e4e0d7f997b56042c7af48619d5eb0efe6c594662c2f3a1,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Medium,Closed
19482,911,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Jun 23, 2022 03:04 PM","Jun 24, 2022 02:30 PM","Jun 24, 2022 02:30 PM","Jun 23, 2022 07:04 PM","Jun 24, 2022 02:30 PM",be71025de34634246a44679943850a78aff0412174c48820657d703d46571948,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,Normal,Closed
19483,910,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Jun 23, 2022 03:05 PM","Jun 24, 2022 02:45 PM","Jun 24, 2022 02:45 PM","Jun 23, 2022 04:05 PM","Jun 24, 2022 02:45 PM",be71025de34634246a44679943850a78aff0412174c48820657d703d46571948,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,High,Closed
19484,909,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Jun 23, 2022 03:44 PM","Jun 24, 2022 10:12 AM","Jun 24, 2022 10:12 AM","Jun 23, 2022 07:44 PM","Jun 24, 2022 10:12 AM",7e48debd718416e5db5ea6b3243f98381bc873b0e7d666305d971b4664b1d790,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Normal,Closed
19485,908,881dac23c6a82829e90bca7dc670f92077d01aa407e9b89c057accebd5222810,"Jun 24, 2022 09:25 AM","Jun 29, 2022 09:05 AM","Jun 29, 2022 09:05 AM",-,"Jun 29, 2022 09:05 AM",e8ae6b588a3cb994309c4092f055c2c2fc7ea33a39afa6526aa384410f89741b,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19486,907,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Jun 24, 2022 10:44 AM","Jun 24, 2022 11:51 AM","Jun 24, 2022 11:51 AM","Jun 24, 2022 11:44 AM","Jun 24, 2022 11:51 AM",02695738e4ee2008b92a74ff04a807ccbb19c7fe797ea2066d4d6729d2cba0a2,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19487,906,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Jun 24, 2022 02:53 PM","Jun 25, 2022 03:22 PM","Jun 25, 2022 03:22 PM","Jun 24, 2022 04:53 PM","Jun 25, 2022 03:22 PM",01fbda0b1b76b15130298dfc080cdfac7110ec3337a7efb029f9d0a32bdca963,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
19488,905,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Jun 24, 2022 02:54 PM","Jun 25, 2022 03:20 PM","Jun 25, 2022 03:20 PM","Jun 24, 2022 04:54 PM","Jun 25, 2022 03:20 PM",01fbda0b1b76b15130298dfc080cdfac7110ec3337a7efb029f9d0a32bdca963,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
19489,904,5eda253d7011fd05fc32ec8c19864408ed3fa4c8bd82b46f1541b67f14c3bd0c,"Jun 24, 2022 03:23 PM","Jun 25, 2022 03:14 PM","Jun 25, 2022 03:14 PM","Jun 24, 2022 05:23 PM","Jun 25, 2022 03:14 PM",01fbda0b1b76b15130298dfc080cdfac7110ec3337a7efb029f9d0a32bdca963,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Medium,Closed
19490,903,28fb770b9d42844d3dd3da5018fde0614b13e29405d65fe39414e306d9584cfa,"Jun 27, 2022 12:10 PM","Jun 27, 2022 03:18 PM","Jun 27, 2022 03:18 PM",-,"Jun 27, 2022 03:18 PM",9e8e03159ae1383bbfb12e6f4e9bf0e195f22e7e2155b5d168606976c1e8083d,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19491,902,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Jun 27, 2022 02:52 PM","Jun 27, 2022 04:57 PM","Jun 27, 2022 04:57 PM",-,"Jun 27, 2022 04:57 PM",78be9b9c633ebb8088b215d33c548fd5e8fa903f557ed8c46fa822b6779f9563,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19492,901,529ec7fcae822a1b46a051a692f925c832b56cdeab8f91d152fefcde33f3d08d,"Jun 27, 2022 03:40 PM","Jun 28, 2022 02:42 PM","Jun 28, 2022 02:42 PM","Jun 27, 2022 04:40 PM","Jun 28, 2022 02:42 PM",5f48f588d9dc3a6e07e1c9360a9fb1b72aa59932b34131b93fcb9786abe0d098,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,High,Closed
19493,900,23b710b601e235e1823d4c41d7da9f2aeb7a197b16e26fcc6a0245da2482b443,"Jun 27, 2022 06:17 PM","Jun 28, 2022 01:06 PM","Jun 28, 2022 01:06 PM","Jun 27, 2022 07:17 PM","Jun 28, 2022 01:06 PM",ae6d025b9514488c0e62ce226c72ba7caaf9473af359be0e44c03bff6910fc43,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19494,899,b696d75511dc16f2b52563e3113a498311a79866f4672862197aa9a8c5c0da12,"Jun 28, 2022 08:35 AM","Jul 5, 2022 03:42 PM","Jul 5, 2022 03:42 PM","Jun 28, 2022 12:35 PM","Jul 5, 2022 03:42 PM",af346af7e85497c86073aa5864d9b091b7ddc52c6e39ae2b52311d2d9769956a,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Normal,Closed
19496,898,01f0f6ee06d8298a4c0fdd80a2492114bf93c3c9295f6af6e13d816194da9a6c,"Jun 28, 2022 11:12 AM","Jun 29, 2022 09:10 AM","Jun 29, 2022 09:10 AM","Jun 28, 2022 07:12 PM","Jun 29, 2022 09:10 AM",322e914c282fe6d8f7a9ac820470a2594046fba58493c10dd54ca2680c6eb8f7,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,Low,Closed
19497,897,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Jun 28, 2022 11:46 AM","Jun 28, 2022 01:35 PM","Jun 28, 2022 01:35 PM",-,"Jun 28, 2022 01:35 PM",9aa90aa54743ea28e0f15eab6ffbc479848931736ce53348a4996d7d0aec0ff2,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19498,896,6b168c3be1b7c0d7da967df12fe46ad90ff8c00cf8ed5e2b0fca8629ccc9693e,"Jun 28, 2022 05:29 PM","Jun 30, 2022 04:00 PM","Jun 30, 2022 04:00 PM","Jun 28, 2022 06:29 PM","Jun 30, 2022 04:00 PM",d1ca61daf77b0681cd649ed30ef9a32dd257cf5876f7dd2840b80312826ada81,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19503,895,345ae43a4c99e6f2a2d6848422ac872162c8cbe0d2548b01aec14ad8682a6eb6,"Jun 29, 2022 09:12 AM","Jun 29, 2022 09:45 AM","Jun 29, 2022 09:45 AM",-,"Jun 29, 2022 09:45 AM",8f3da6b897b27e33f09e188f55aa03ab1b34d0a9a246331e7089e028f2f82afa,8a969d28ab6e9f8fe017fd88f916e8be34a57cc3346529259723dac3663b7c19,-,Closed
19504,894,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Jun 29, 2022 09:26 AM","Jul 5, 2022 03:38 PM","Jul 5, 2022 03:38 PM",-,"Jul 5, 2022 03:38 PM",48ece9893dee52e71e06f131ac689837878a2ebfb572bb84eb7562ab110e99d5,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19505,893,529ec7fcae822a1b46a051a692f925c832b56cdeab8f91d152fefcde33f3d08d,"Jun 29, 2022 10:24 AM","Jul 8, 2022 12:09 PM","Jul 8, 2022 12:09 PM",-,"Jul 8, 2022 12:09 PM",7b4032515c8d30d1c7794fd1a8ec999ce8b09ecd500261019f1b756f673b5699,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19506,892,bd5e1db3017037c56237a72ea2fbff0276be7fae91094f485f9425643c90f107,"Jun 29, 2022 11:49 AM","Jun 30, 2022 01:28 PM","Jun 30, 2022 01:28 PM","Jun 29, 2022 12:49 PM","Jun 30, 2022 01:28 PM",11bd1f748543bcf9d5f211b1270e9600bbe5fe0501a3a88ccd1f668188f3b49a,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
19507,891,ccc6ab60c561cdb899f19c808ba8cfbe36b1c563cfef9a35c6549916e5ee6c01,"Jun 29, 2022 11:59 AM","Jun 29, 2022 12:34 PM","Jun 29, 2022 12:34 PM",-,"Jun 29, 2022 12:34 PM",56abb9da8643a7a7b4227893faaa35a3a305ecb1aa68e16068c2cd4dd6d6aa45,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19509,890,822f819f9a68017f4a79ae107bc8be0c0efc4e2e46ecc785126958f127f123e5,"Jun 29, 2022 03:06 PM","Jun 29, 2022 03:32 PM","Jun 29, 2022 03:32 PM",-,"Jun 29, 2022 03:32 PM",9aa90aa54743ea28e0f15eab6ffbc479848931736ce53348a4996d7d0aec0ff2,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19511,889,915edf6fa6e1c9ed512729dce7441ea3cada663f3a353c7be63344f5f5e72819,"Jun 29, 2022 07:21 PM","Jul 7, 2022 04:21 PM","Jul 7, 2022 04:21 PM",-,"Jul 7, 2022 04:21 PM",cd867704b4788089aec4cffcb48f89300fdd50b635954903bd3af8116950bb77,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19512,888,b03676413d7991c503412b5a22254c2805596641453a3c69400014014209a3a2,"Jun 30, 2022 02:08 PM","Jul 26, 2022 03:13 PM","Jul 26, 2022 03:13 PM",-,"Jul 26, 2022 03:13 PM",38e957fc11ea88d8726ce7e0ae6f3b49f5c4e4bf81b1666ced8ec64a8b3375ad,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19513,887,f87e3ca8d105d33d11df6610ff234747d0e4c1bc583ab789bf0fcc207f4ff615,"Jun 30, 2022 02:14 PM","Jun 30, 2022 03:48 PM","Jun 30, 2022 03:48 PM",-,"Jun 30, 2022 03:48 PM",dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19514,886,345ae43a4c99e6f2a2d6848422ac872162c8cbe0d2548b01aec14ad8682a6eb6,"Jun 30, 2022 04:14 PM","Jun 30, 2022 04:17 PM","Jun 30, 2022 04:17 PM",-,"Jun 30, 2022 04:17 PM",8f3da6b897b27e33f09e188f55aa03ab1b34d0a9a246331e7089e028f2f82afa,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19515,885,28fb770b9d42844d3dd3da5018fde0614b13e29405d65fe39414e306d9584cfa,"Jun 30, 2022 05:05 PM","Jul 1, 2022 09:24 AM","Jul 1, 2022 09:24 AM",-,"Jul 1, 2022 09:24 AM",9e8e03159ae1383bbfb12e6f4e9bf0e195f22e7e2155b5d168606976c1e8083d,dc3ae4a216c2ad6edb926fc99964b11a03006b5c88f20e5872a6b7f8181e6283,-,Closed
19516,884,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Jun 30, 2022 06:52 PM","Jul 6, 2022 11:27 AM","Jul 6, 2022 11:27 AM",-,"Jul 6, 2022 11:27 AM",14f8ad3a607d9b7f1400e6df5c0f5c0269947b53c97015500b624ec2b994690b,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,-,Closed
19517,883,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Jul 1, 2022 09:32 AM","Jul 5, 2022 10:29 AM","Jul 5, 2022 10:29 AM","Jul 1, 2022 01:32 PM","Jul 5, 2022 10:29 AM",35561a10248157aa819f7cd3521599c260277d90431e9f77a0a4c699c3e20a28,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,Normal,Closed
19518,882,befb892ca9f37720678e3a8329d18bd801790c69cf0ec436c7f2168938801401,"Jul 1, 2022 02:19 PM","Jul 5, 2022 09:31 AM","Jul 5, 2022 09:31 AM","Jul 1, 2022 03:19 PM","Jul 5, 2022 09:31 AM",14f8ad3a607d9b7f1400e6df5c0f5c0269947b53c97015500b624ec2b994690b,13a5380f9d705dfaeb1b5ec85ce383e27dbc2e1f74ccabeeaf7abf83ebf87be6,High,Closed
